path,filename,category,extension,size_kb,folder
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_005.JPG,Ami Guarn_005.JPG,commercial,.jpg,1975.6279296875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_006.JPG,Ami Guarn_006.JPG,commercial,.jpg,1928.029296875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_007.JPG,Ami Guarn_007.JPG,commercial,.jpg,1977.8798828125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_008.JPG,Ami Guarn_008.JPG,commercial,.jpg,2038.001953125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_009.JPG,Ami Guarn_009.JPG,commercial,.jpg,2013.2587890625,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_010.JPG,Ami Guarn_010.JPG,commercial,.jpg,1442.6357421875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Ami Guarn_011.JPG,Ami Guarn_011.JPG,commercial,.jpg,2068.611328125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_000.JPG,AmiantoGomma_000.JPG,commercial,.jpg,1641.875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_001.JPG,AmiantoGomma_001.JPG,commercial,.jpg,2481.5263671875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_002.JPG,AmiantoGomma_002.JPG,commercial,.jpg,2328.7490234375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_003.JPG,AmiantoGomma_003.JPG,commercial,.jpg,2395.3359375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_004.JPG,AmiantoGomma_004.JPG,commercial,.jpg,2196.7001953125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_005.JPG,AmiantoGomma_005.JPG,commercial,.jpg,2236.6005859375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_006.JPG,AmiantoGomma_006.JPG,commercial,.jpg,2219.1064453125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\AmiantoGomma_007.JPG,AmiantoGomma_007.JPG,commercial,.jpg,2281.3037109375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_000.JPG,Amianto_A_000.JPG,commercial,.jpg,1767.1171875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_001.JPG,Amianto_A_001.JPG,commercial,.jpg,1612.4130859375,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_002.JPG,Amianto_A_002.JPG,commercial,.jpg,1738.267578125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_003.JPG,Amianto_A_003.JPG,commercial,.jpg,1765.498046875,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_004.JPG,Amianto_A_004.JPG,commercial,.jpg,1761.7587890625,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Amianto_A_005.JPG,Amianto_A_005.JPG,commercial,.jpg,1371.64453125,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Martiny doc_cinghe Leone pag1-4.JPG,Martiny doc_cinghe Leone pag1-4.JPG,commercial,.jpg,10656.0,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali commerciali\Martiny doc_cinghe Leone pag2-3.JPG,Martiny doc_cinghe Leone pag2-3.JPG,commercial,.jpg,11328.0,Materiali commerciali
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\129653_002.jpeg,129653_002.jpeg,commercial,.jpeg,20.33984375,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\83350_ca_object_representations_media_24166_large.png,83350_ca_object_representations_media_24166_large.png,commercial,.png,1278.75390625,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\cappiello-leonetto-bandages-pleins-titano-walter-martiny-2xf94f5.jpg,cappiello-leonetto-bandages-pleins-titano-walter-martiny-2xf94f5.jpg,commercial,.jpg,139.169921875,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\locandina-con-cornice-societa-walter-martiny-industria-gomma-torino.jpg,locandina-con-cornice-societa-walter-martiny-industria-gomma-torino.jpg,commercial,.jpg,10.9560546875,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-001.jpg,marchio-superga-001.jpg,commercial,.jpg,74.642578125,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-002.jpg,marchio-superga-002.jpg,commercial,.jpg,178.8427734375,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-004.jpg,marchio-superga-004.jpg,commercial,.jpg,96.0556640625,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-005.jpg,marchio-superga-005.jpg,commercial,.jpg,51.6171875,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-006.jpg,marchio-superga-006.jpg,commercial,.jpg,140.0712890625,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-007.jpg,marchio-superga-007.jpg,commercial,.jpg,75.0986328125,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-012.jpg,marchio-superga-012.jpg,commercial,.jpg,121.7900390625,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-014.jpg,marchio-superga-014.jpg,commercial,.jpg,142.33203125,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\marchio-superga-019.jpg,marchio-superga-019.jpg,commercial,.jpg,188.10546875,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\Martiny doc_cartolina C_fronte.jpg,Martiny doc_cartolina C_fronte.jpg,commercial,.jpg,2628.576171875,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\superga-origini-500x325.jpg,superga-origini-500x325.jpg,commercial,.jpg,30.900390625,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Materiali pubblicitari\unnamed.jpg,unnamed.jpg,commercial,.jpg,47.90234375,Materiali pubblicitari
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Tombe\Tomba Moriondo 3.png,Tomba Moriondo 3.png,image,.png,495.0302734375,Tombe
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Tombe\tomba Moriondo I.jpg,tomba Moriondo I.jpg,image,.jpg,102.205078125,Tombe
C:\Users\wel\Desktop\OPV\wetransfer_famiglia-martiny_2025-11-14_1637\Famiglia Martiny\Video\Perché le Superga sono famose a Torino_.mp4,Perché le Superga sono famose a Torino_.mp4,other,.mp4,10817.58203125,Video
